ID,wav,words,length
adapt_sample_2811_noisy,../data/adapt/adapt_sample_2811_noisy.wav,شكرا ليكم وألى اللقاء السلام عليكم ورحمة الله وبركاته,3.384
adapt_sample_2812_noisy,../data/adapt/adapt_sample_2812_noisy.wav,ربنا يخليك لا والله,1.306125
adapt_sample_2813_noisy,../data/adapt/adapt_sample_2813_noisy.wav,ده برنامج كوميدي على النت,1.33225
adapt_sample_2814_noisy,../data/adapt/adapt_sample_2814_noisy.wav,يعني إيه جوده أوروبيه أو مواصفات أوروبيه,2.0636875
adapt_sample_2815_noisy,../data/adapt/adapt_sample_2815_noisy.wav,وعملت إسم من زمان بتبقى فاهمه أوي تعالى دي اللي أنا بدور عليها بيبقى,7.872
adapt_sample_2816_noisy,../data/adapt/adapt_sample_2816_noisy.wav,وإنتي داخلك الشهري كام تقري بيطلعلك كام في اليوم,2.904
adapt_sample_2817_noisy,../data/adapt/adapt_sample_2817_noisy.wav,أيوه طبعا,1.489
adapt_sample_2818_noisy,../data/adapt/adapt_sample_2818_noisy.wav,وإنتي بتجيبي بقى طلبات عشان تساعدي جوزك,1.968
adapt_sample_2819_noisy,../data/adapt/adapt_sample_2819_noisy.wav,حقيقي,0.8098125
adapt_sample_2820_noisy,../data/adapt/adapt_sample_2820_noisy.wav,دي فرخة فرخة هيش بقى اللي بيقولوا عليها فرخة هيش,3.24
adapt_sample_2821_noisy,../data/adapt/adapt_sample_2821_noisy.wav,أنا سعيد إني شوفتك جدا,1.896
adapt_sample_2822_noisy,../data/adapt/adapt_sample_2822_noisy.wav,إتفضل يا هندسه إتفضل يا دكتور,5.136
adapt_sample_2823_noisy,../data/adapt/adapt_sample_2823_noisy.wav,ده مش أقل من كده يعني تمام عاوز تحط أقل حط إنت ونصيبك بس أنا أنا بكلمك لمدة ست شهور خلاف إن في راتب بينزلك,10.944
adapt_sample_2824_noisy,../data/adapt/adapt_sample_2824_noisy.wav,تمام أول شارع هيجيلنا شمال هنخش فيه في يمين يعني في الشارع اللي أنا ماشي فيه ده أول شمال في أول يمين هتلاقي المكتب على اليمين,11.664
adapt_sample_2825_noisy,../data/adapt/adapt_sample_2825_noisy.wav,إيه يا عم محمد,7.272
adapt_sample_2826_noisy,../data/adapt/adapt_sample_2826_noisy.wav,غريب أعمى حتى لو كان بسيط فإنت عشان إنت ما إنتاش عارف حاجه,3.912
adapt_sample_2827_noisy,../data/adapt/adapt_sample_2827_noisy.wav,إنت هتبقى ساره,0.9926875
adapt_sample_2828_noisy,../data/adapt/adapt_sample_2828_noisy.wav,براحه ليعورها,1.824
adapt_sample_2829_noisy,../data/adapt/adapt_sample_2829_noisy.wav,المواصفات الكاسيه اللي إنت بتحطها في دماغك,2.61225
adapt_sample_2830_noisy,../data/adapt/adapt_sample_2830_noisy.wav,لا مش هتفرس,9.299625
adapt_sample_2831_noisy,../data/adapt/adapt_sample_2831_noisy.wav,والله يا إما بقى يا عيني على قدهم برضو الحمد لله,3.72
adapt_sample_2832_noisy,../data/adapt/adapt_sample_2832_noisy.wav,يلا خلي الساده المشت المشاهدين ينبسطوا معانا ويعيشوا معانا في أكبر مغامرات وإن شاء الله دايما لكل جديد,9.936
adapt_sample_2833_noisy,../data/adapt/adapt_sample_2833_noisy.wav,التميز يعني إيه اللي يخليني عايز أجيب فول ما الفول عند ناس كتير,3.768
adapt_sample_2834_noisy,../data/adapt/adapt_sample_2834_noisy.wav,بسم الله الرحمن الرحيم,1.848
adapt_sample_2835_noisy,../data/adapt/adapt_sample_2835_noisy.wav,ما ال محمد حسن اللي هو جوز جوز زينب,3.1346875
adapt_sample_2836_noisy,../data/adapt/adapt_sample_2836_noisy.wav,خلاف إن إيه بقى اللي أنا فكرت فيه إن أنا دلوقتي الراجل ده هيبص على الورق الراجل ده هيبص على كشف الحساب حركة كشف الحساب مهمه جدا جدا جدا جدا,12.768
adapt_sample_2837_noisy,../data/adapt/adapt_sample_2837_noisy.wav,وبجيب علاج من بجيب بشتري علاج للسكر وعلاج لضهري,5.064
adapt_sample_2838_noisy,../data/adapt/adapt_sample_2838_noisy.wav,دلوقتي هنعرف إزاي نقضي على الفيران وإنت مسيب الحمام في الأوضه مش هتخاف بقى الحمام ياكل يموت,9.408
adapt_sample_2839_noisy,../data/adapt/adapt_sample_2839_noisy.wav,اللي هي الجمعيه دي تمام بص بقى الحته اللي أنا بقولك خش عليها إيه شمال شايفين المحل ده إسمه إيه إسمه السبتو,15.624
adapt_sample_2840_noisy,../data/adapt/adapt_sample_2840_noisy.wav,إم الدكتور إيه,3.072
adapt_sample_2841_noisy,../data/adapt/adapt_sample_2841_noisy.wav,بيساعدوكي,1.992
adapt_sample_2842_noisy,../data/adapt/adapt_sample_2842_noisy.wav,قرب على البيت أهو قرب أو داخل على الشارع داخل على الشارع,3.2130625
adapt_sample_2843_noisy,../data/adapt/adapt_sample_2843_noisy.wav,بما إننا في فترة إمتحانات هتعمل ايه لو لقيت صاحبك أو إبنك أو أخوك بيكلمك وبيقولك إن هو إتعمله محضر غش وهو بيمتحن وضرب المراقب وراح على القسم وفي غرامه خمسمية جنيه عشان يطلع فنزلنا نشوف ردود أفعال الناس تعالوا نشوف مع بعض,18.048
adapt_sample_2844_noisy,../data/adapt/adapt_sample_2844_noisy.wav,يعني من وجهة نظري ممكن ممكن يصلح يعني,2.533875
adapt_sample_2845_noisy,../data/adapt/adapt_sample_2845_noisy.wav,شايفين العماره الصفره دي,2.52
adapt_sample_2846_noisy,../data/adapt/adapt_sample_2846_noisy.wav,ها,0.84
adapt_sample_2847_noisy,../data/adapt/adapt_sample_2847_noisy.wav,يبقى هنجيب سكر بودر وجبس وهنقلبه على بعض وهنحطه في الطبق زي ما إنتو شايفين كده وهتجيبله طبق,6.936
adapt_sample_2848_noisy,../data/adapt/adapt_sample_2848_noisy.wav,كان في برضو سندوتشات جبنه بالقوطه أنا فاكر ريحة الجبنه بالقوطه أه مع العيش,4.6236875
adapt_sample_2849_noisy,../data/adapt/adapt_sample_2849_noisy.wav,أه الراجل ده شغال تعالى لنا بقى وهات العقد اللي معاك تعالى وهات العقد اللي معاك بعد سبع شهور بعد تمن شهور اللي ممكن يبعتولك بقى والراجل ده بيدفع وفي ناس تقعد سنه تفضل تدفع لمدة سنه,14.856
adapt_sample_2850_noisy,../data/adapt/adapt_sample_2850_noisy.wav,لإن بيبقى في إسمه كشف حساب ستيد مينت بيشوفه كده قدامه بيشوف إنت بتصرف إيه بتعمل إيه,10.176
adapt_sample_2851_noisy,../data/adapt/adapt_sample_2851_noisy.wav,بتروحي معاكي كام في اليوم,1.608
adapt_sample_2852_noisy,../data/adapt/adapt_sample_2852_noisy.wav,هقولها كمان وأنا مش موافق عليكي عشان إنتي بنت مش كويسه,2.769
adapt_sample_2853_noisy,../data/adapt/adapt_sample_2853_noisy.wav,ليه ليه ليه ليه كده يا يارا إيه اللي حصل,2.352
adapt_sample_2854_noisy,../data/adapt/adapt_sample_2854_noisy.wav,بص أنا أقول ماذا وحضرتك هتقول جانجي جانجي,4.512
adapt_sample_2855_noisy,../data/adapt/adapt_sample_2855_noisy.wav,ده اللي بيعمل ده اللي بيعملك العقد الفاضي بيعملهولك بإيه بتحتاج رقم الميل بس ورقم,8.832
adapt_sample_2856_noisy,../data/adapt/adapt_sample_2856_noisy.wav,خمس أغاني يعني بصوتي,2.1681875
adapt_sample_2857_noisy,../data/adapt/adapt_sample_2857_noisy.wav,إن شاء الله هنقولكوا أخبار السوق إيه سوق الحد في السيده عيشه في القاهره وأخبار اللم إيه والتداول إيه عشان وإنت في البيت تفكر تنزل أو متنزلش تبقى عارف الدنيا ماشيه إزاي قبل ما أبدأ بس بأكد عليك تشتركي في قناتي بس الأربعه وتفعل الجرس عشان يوصلك شعار بكل فيديو جديد بننشروه الأربع قنوات موجود لينكاتهم في صندوق الوصف أول ما دخلت على مجموعة أثار فيه الحب على الفيس بوك هتلاقى الأربع قنوات موجودين في المنشورات المثبته,25.464
adapt_sample_2858_noisy,../data/adapt/adapt_sample_2858_noisy.wav,إيه ياسطى,1.8024375
adapt_sample_2859_noisy,../data/adapt/adapt_sample_2859_noisy.wav,بيدوك الأرقام التليفونات بتاعتهم بيكلموا إنجليزي بيكلموا فرنساوي وبيكلموا برتغالي مشكلتك بقى إن إنت لو ما بتعرفش إيه لغه هي دي مشكلتك طيب لما بيجيلك الميعاد بقى هما كل يوم بيخشوا بقى على الإيميل بتاعك بياخدوا منك الإيميل وبياخدوا منك الباسورد الموضوع أمان جدا جدا مفيش فيه أي مشاكل وبيبدأوا هما بقى إيه يتابعوا,23.184
adapt_sample_2860_noisy,../data/adapt/adapt_sample_2860_noisy.wav,بياخد وقت قد إيه بقى في التسويه,1.656
adapt_sample_2861_noisy,../data/adapt/adapt_sample_2861_noisy.wav,الله يسل,0.912
adapt_sample_2862_noisy,../data/adapt/adapt_sample_2862_noisy.wav,مشروع فاشل,1.410625
adapt_sample_2863_noisy,../data/adapt/adapt_sample_2863_noisy.wav,الورق يا جماعه مهم جدا مهم جدا أقل شوفوا أقل التفاصيل فكر فيها,5.952
adapt_sample_2864_noisy,../data/adapt/adapt_sample_2864_noisy.wav,أكبر مني بسنه حكينا الأولانيه خلصت إزاي اللي هي أمي دي بعديها جت بقى اللي هي بت خالته أه,7.392
adapt_sample_2865_noisy,../data/adapt/adapt_sample_2865_noisy.wav,عاوز اشتري حاجه من حاجات للبيت يا أخي خلي بص هقولك على حاجه أنا كنت بعمل إيه أنا كنت بخلي إصحابي مثلا عاوزين أي حاجه أونلاين يشتروها,11.4
adapt_sample_2866_noisy,../data/adapt/adapt_sample_2866_noisy.wav,في الإسبوع على الإسبوع ها دي بتبقى في منطقه إسمها الجيش الجيش إفتكرها بالجيش تمام خليني,11.64
adapt_sample_2867_noisy,../data/adapt/adapt_sample_2867_noisy.wav,مبتدفعش تمن العقد كامل وكل يعني مثلا إيه العقد مثلا عامل أنا معرفش الناس بتبيعه بألف ومتين ناس بتبيعه بألف وتلتميه ناس بتبيعه بألف ونص ناس بتبيعه بألفين كل واحد على حسب هو بيبيعه بكام ولكن,14.592
adapt_sample_2868_noisy,../data/adapt/adapt_sample_2868_noisy.wav,طعميه بالباسطرمه ودي أول مره هاكلها على الحقيقه,5.784
adapt_sample_2869_noisy,../data/adapt/adapt_sample_2869_noisy.wav,مفيش,6.144
adapt_sample_2870_noisy,../data/adapt/adapt_sample_2870_noisy.wav,يبقى إنت إنت راجل سايح يبقى إنت مش هتصرف في بلده فأنا يا جماعه بقول كشف الحساب ده من أقوى وأهم الأوراق أو أقوى ورقه يعتبر اللي بتتقدم للسفاره,13.32
adapt_sample_2871_noisy,../data/adapt/adapt_sample_2871_noisy.wav,لو إنت لسه في البيت ومنزلتش خليك في البيت متنزلش السوق,5.472
adapt_sample_2872_noisy,../data/adapt/adapt_sample_2872_noisy.wav,سمع فما شاء الله بقى في ناس كتير أوي خدت إسم عم بشندي أو بشندي أو كده,5.136
adapt_sample_2873_noisy,../data/adapt/adapt_sample_2873_noisy.wav,يلا مع بعض بقى تعالى نشوف إزاي هنخلص على الفيران وبكل سهوله,6.336
adapt_sample_2874_noisy,../data/adapt/adapt_sample_2874_noisy.wav,بصوا يا جماعه في نسبه مئويه كده إيه قول قول,4.512
adapt_sample_2875_noisy,../data/adapt/adapt_sample_2875_noisy.wav,لا إنت كده بتهبد,1.22775
adapt_sample_2876_noisy,../data/adapt/adapt_sample_2876_noisy.wav,ربنا سبحانه وتعالى يقدرنا إن شاء الله وبإذن الله نصطادهولك بإذن الله,3.456
adapt_sample_2877_noisy,../data/adapt/adapt_sample_2877_noisy.wav,وهرجع أستلم شغلي في واحد إتنين يبقى هما كده عرفوا إيه عرفوا إن إنت راجل شغال وعرفوا إن إنت طبعا لازم تكون عديت سنه في الشركه دي اللي إنت شغال فيها,13.752
adapt_sample_2878_noisy,../data/adapt/adapt_sample_2878_noisy.wav,أقوله إيه,1.0449375
adapt_sample_2879_noisy,../data/adapt/adapt_sample_2879_noisy.wav,طبق جبس يبقى كيلو سكر وطبق جبس ماشي أنا أخدت شوية سكر أهمت من الكيس خدت شوية سكر هو سكر بودر يا جماعه هنبدأ,15.456
adapt_sample_2880_noisy,../data/adapt/adapt_sample_2880_noisy.wav,قدره قدره قدرتين تلاته يروح يودي المستورد عشان إيه يتسوق صح كده أيوه,6.024
adapt_sample_2881_noisy,../data/adapt/adapt_sample_2881_noisy.wav,بتاخد تقريبا كل الأوراق دي لإن هي أدي واحد إتنين تلاته أربعه خمسه سته سبعه تمانيه تسعه عشره حداشر إتناشر إتناشر ورقه إتناشر ورقه,10.608
adapt_sample_2882_noisy,../data/adapt/adapt_sample_2882_noisy.wav,مين اللاعب وتقوله,0.8620625
adapt_sample_2883_noisy,../data/adapt/adapt_sample_2883_noisy.wav,يعمل الإيه المشاكل ويرجع تاني للمكان بتاعه فإحنا بنضطر بقى نصطاده منين من المكان اللي هو جاي منه يعني من أقرب مكان,8.04
adapt_sample_2884_noisy,../data/adapt/adapt_sample_2884_noisy.wav,ومش عارفين برضو إيه الناتج إن شاء الله بس هنحاول بدل ما نحط ممكن بدل ما نحط بدل الجوبيا نحط إتنين علشان خاطر المعامله مع الإيه مع الفهد تبقى صعبه شويه,7.104
adapt_sample_2885_noisy,../data/adapt/adapt_sample_2885_noisy.wav,التليفزيون بقى,1.0188125
adapt_sample_2886_noisy,../data/adapt/adapt_sample_2886_noisy.wav,المفروض ده الفول اللي عم بشندي اللي هو اللي بالخلطه اللي محطوط في الإيه في السندوتشات ده,5.016
adapt_sample_2887_noisy,../data/adapt/adapt_sample_2887_noisy.wav,إيه اللي يخليني أسيب حد وأجيلك لأ بالفعل هنكلم في تفاصيل حقيقيه يعني,4.464
adapt_sample_2888_noisy,../data/adapt/adapt_sample_2888_noisy.wav,رب العزه إنت دماغك ألاوظ و ألماظات,2.71675
adapt_sample_2889_noisy,../data/adapt/adapt_sample_2889_noisy.wav,برافو برافو والله,1.5935
adapt_sample_2890_noisy,../data/adapt/adapt_sample_2890_noisy.wav,وإن أنا لما ارجع كل الكلام ده هيتكتب في الورق وإن أنا لما أرجع هرجع أبدأ عمل أو هرجع لشغلي في تاريخ كذا,11.856
adapt_sample_2891_noisy,../data/adapt/adapt_sample_2891_noisy.wav,على فكره الكبده مفيهاش كده أصلا,5.5640625
