audio,transcript
test_sample_3738_noisy,بتروح بيها تقدر إن إنت تعلم فيها اللغه و في وقت اللي إنت عاوزه حدودلك مثلا معاد يقولك الدوره هتبدأ بعد أسبوع بعد شهر بتاخد المعاده و تسجيل إسمك بالورقه اللي هو بيدهالك ديت مبيدفعش ولا ماليني
test_sample_3740_noisy,الكلام اللي أنا بقوله عشان مشكله تمسك الحاجه اللي إحنا هنعملها دلوقتي مع بعض هنا
test_sample_3741_noisy,و لكن في ناس ممكن بتقدم وبتاخده هنعرف ناس قدمت عشر تيام خلصت الشريكه تتخانقش هو
test_sample_3742_noisy,أوراني ده صلاة يا مامته ندوه نحوها وادي
test_sample_3743_noisy,إن شاء الله بإذن الله بإذن الله
test_sample_3744_noisy,أيوه
test_sample_3745_noisy,نعمله بقى عزومه بقى فإحنا أمنيه عزومه جميله جدا بسم الله ما شاء الله يعني و هنقلبلونه كده جماع الإيه
test_sample_3746_noisy,ما هو الراجل ما بيخلص هخش وز هو عليه قضى على البورصه أنا عايز أعمل أو إعمل الصعيد دي أه بعملها بعد كده هتعملها ناقصه ورق معين بيعملها فبنعملك العقد ده العاد ده مش في عهدى حقيقه
test_sample_3747_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3748_noisy,ده كل شغلي أولا
test_sample_3749_noisy,هنقعد السكر على البيس زي ما شايفين كده قدامكوا مجموع سكر بودر مضحون و هنقلب الجبث جمسي يا جماعه مشجيله جدس أبوي و هنقلب بالطريقه دي
test_sample_3750_noisy,قاعدين سرعه
test_sample_3751_noisy,ده ميعرفش أوضه
test_sample_3752_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3753_noisy,بس محتاجها تكون تأشيره متعددة الدخول ضروري أعمل إيه لو أول مره
test_sample_3755_noisy,تفترجوا بقى على فيلم جماله اللي بيطلعنا على الدوري الأول معموله اللوخام إسمه تخام الكراره على إسم المدينه اللي جايه منها من إطانيا
test_sample_3756_noisy,و و الورقه اللي هي بتاعت الفقره اللي إنت سكنت فيها أول ما تيجي و التكنولوجيا طياره و و و
test_sample_3757_noisy,لو إنت يعني نازل حتى ما ما فيش مان إنزل وحولت بقى تداول و لو محصلش
test_sample_3758_noisy,غير
test_sample_3759_noisy,أه أنا إتعملت جين بصراحه أه فكنت بسابه مشكله
test_sample_3760_noisy,إنت في إدارة الصناعات دي
test_sample_3761_noisy,عشان المرادي ناز لازم أتعرف على الفيديو وعملنا حضراتكوا هتنسيق البيض
test_sample_3762_noisy,خفته
test_sample_3763_noisy,القلب
test_sample_3764_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fi
test_sample_3765_noisy,تلاته و أربعه وخمسه
test_sample_3766_noisy,<fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3767_noisy,جهاز أو جهاز أو بهازه وجعزه مش يبقى اليوم السادس محمد فهمي إ جاب الزيت
test_sample_3768_noisy,و نسبة عمرو
test_sample_3770_noisy,ناخد بقى في كل اللي هيطلعنا على الصطح في اللي معمول من حسب اسمه حسب الأرض و دوت من أغلى وأجود أنواع الأخساب اللي مش بتسوزي اللي بتعيش فقره طبيعيه
test_sample_3771_noisy,يلا كنتوا مع ما زاءق ما زاء
test_sample_3772_noisy,صوره بورصه كده محمد دقيقه كده محمد
test_sample_3773_noisy,<fil> يعني <fil> <fil> يعني <fil> <fil> <fil> يعني <fil> يعني <fil> يعني <fil> يعني <fil> يعني <fil> يعني <fil> يعني <fil> يعني <fil> يعني <fil> يعني 
test_sample_3774_noisy,<fil> <fil> <fil> <fil> <fil> أ
test_sample_3775_noisy,بس ده هي هو يعني تكون محبس الحماده لأني الطريقه ديت فتوظ ده عشان حياه ميكونش جيد سؤال
test_sample_3776_noisy,الحب بالقلب ده الحب القلب ده الحب القلب ده الحب القلب
test_sample_3777_noisy,اي اي اي اي اي اي
test_sample_3778_noisy,جنب غرفة التعاون في غرفة التقديم نظرة التقدير دي باللاقي فيها إيه بقى
test_sample_3779_noisy,الله
test_sample_3780_noisy,الرابع بجداد الأخيره
test_sample_3781_noisy,الخزوا هيخلص يعني في طلع سهرانين بمين
test_sample_3782_noisy,غاز الفاتات أحلامك تقولها إيه
test_sample_3783_noisy,و الله صلى الله عليه وسلم عليه الصلاة والسلام كده عليه الصلاة والسلام عليه الصلاة والسلام كده عليه الصلاة والسلام
test_sample_3785_noisy,لينا مواحده كترينجينجينجيين
test_sample_3786_noisy,مجلس الوزراء عمل استطلاع رايق على رجاله مصريين لأ أربعه أربعين في الميه من الرجاله المصريين عايزين يتجوزوا جوازت
test_sample_3787_noisy,سريعا
test_sample_3788_noisy,معروف إن دول الإتحاد الأوروبي كلها يعني أنا أنا بكلم نفسي بكلمه صدعيه
test_sample_3789_noisy,تدربشيكم متربيه على غالي و مستعنيه و مضيفه و الدنيا معاها بازره ميه أحسن مننا
test_sample_3790_noisy,المحلي اللي هو نعيد مصر
test_sample_3791_noisy,<fil> <fil> <fil> نور شقي بقى
test_sample_3792_noisy,مدرسه إيه الحكايه دي هشوف ضهرية الله سبحانه و تعالى من وحدث بيها خلاص ديام ورقة التصنيع الصلاة والسلام والحاجات دي بيها دي وزوج ضواريخ اللي أنا حاسه بيها دي تحت الطيران وحجز بيها خلاص ديام ورقة التصنيع الصلاة والسلام
test_sample_3793_noisy,بجميع إيديها الناحيه الثبات الحلاء <fil>
test_sample_3794_noisy,يا رب مكسب التشكيل أهو كشف التشكيل
test_sample_3795_noisy,وطبعا
test_sample_3796_noisy,لما يجيلك المعاد هي طبعا الورقه نقطة البورته دي أحاول إن أنا أترجمها وأقولكوا إيه الأورق دي و هو صور قالته إنتو ممكن تكون تلتميه تمام
test_sample_3797_noisy,لأ النهارده ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله ما شاء الله
test_sample_3798_noisy,وطبعا من تيك معلب
test_sample_3800_noisy,حمدي بيه عشر غضب و بهدلين ليك
test_sample_3801_noisy,ثانيا أنا حابه أصل أنا أوي
test_sample_3802_noisy,السلام عليكم و رحمة الله عليها و اللي كانوا بيسقلوني على العمال والصناعيه
test_sample_3803_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fi
test_sample_3804_noisy,ربنا ما يورينا ربنا يكرمك اللي بيعمل حاجه تقعدي
test_sample_3805_noisy,و إن الوشم حلال عشان ده من أيام أجدادنا الفرعنا كانوا بيرسموا على البدراءات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسموا على البدراعات اللي بيرسم
test_sample_3806_noisy,عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة والسل
test_sample_3807_noisy,عليكو أهو عليكووو عليكووو عليكووو عليكوو عليكو
test_sample_3808_noisy,ما أنا عايز أفهم عشان أقعد أرد عليه
test_sample_3809_noisy,ودي قاعده معاها
test_sample_3810_noisy,يعني عشان أنا عملت حاجه وكده
test_sample_3811_noisy,طبعا محدش صحيح هي أول يعني هيقرب منه فطبعا هو أنا شفته و خد بعضه إيه و برضو هو مش يعني بيتحرك
test_sample_3812_noisy,من سنة تمانين
test_sample_3813_noisy,هو أنا محمود الصيدليه
test_sample_3815_noisy,العباتي
test_sample_3816_noisy,طيب
test_sample_3817_noisy,فالحياه إنت بالفعل
test_sample_3818_noisy,أيوه في حياة
test_sample_3819_noisy,من القططه هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا أه هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا أه هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا هنا
test_sample_3820_noisy,<fil> <fil> رجع بالكو تاني اللي بنسبه للمركزات
test_sample_3821_noisy,إحنا رفعين الإتنين
test_sample_3822_noisy,و ربنا سبحانه و تعالى وطبعا دي إيه إيه
test_sample_3823_noisy,وجيف الغاز ده أه هو مبيلقيش معناها في شبكات <fil> <fil> <fil> <fil> <fil> <f
test_sample_3824_noisy,بيطلعوا مع مين
test_sample_3825_noisy,تمام هنا رفعت
test_sample_3826_noisy,ماليه وليها بطلنا
