audio,transcript
test_sample_3802_noisy,السلام عليكم و اللي كانوا بيسألوني على اللغه و اللي كانوا بيسألوني على العمال و الصناعيه
test_sample_3803_noisy,الحاجات دي أنا بتطرسه على حقها ها ها ها ها حقها
test_sample_3804_noisy,ربنا ما يوريك ربنا ما يوريك اللي بيعمل حاجه تقعدي
test_sample_3805_noisy,إن ال ال وشم حاليا عشان ده من أيام أجدادنا الفرعنه كانوا بيرسموا على البدراعات
test_sample_3806_noisy,اللي بين عليه الصلاة والسلام عليه الصلاة والسلام عليه الصلاة وال
test_sample_3807_noisy,سلامو عليكم
test_sample_3808_noisy,ما أنا عايز أفهم عشانها فرد عليه
test_sample_3809_noisy,ودي قاعده مع
test_sample_3810_noisy,يعني بس أنا عملت حاجه
test_sample_3811_noisy,طبعا محدش هي جرب منه فوق طبعا هو أنا شافها وأخد بعضه إيه و برضو هو ماشي يعني بيتحرك
test_sample_3812_noisy,من سنة تمانين
test_sample_3813_noisy,هو أنا محمود السجاير واي فاي
test_sample_3815_noisy,اللاعبات
test_sample_3816_noisy,طيب
test_sample_3817_noisy,فالحقيقه إنت بالفعل
test_sample_3818_noisy,هايل
test_sample_3819_noisy,إم تمام حطت الأرض هنا الساعه هنا
test_sample_3820_noisy,رجعنالكوا تاني أهو و لكن إنت لو شغال عند حد
test_sample_3821_noisy,إحنا رصاصين الإتنين
test_sample_3822_noisy,و ربنا يديله اللي فيه الخير اتولدت وطبعا ليه إيه
test_sample_3823_noisy,والكفه الغاز يعني هو ما بيلطش عمليه فيه لابد إن شاء الله بإذن الله لو ما بيلطش عمرو
test_sample_3824_noisy,الحمد لله كانت بتلعب مع مين
test_sample_3825_noisy,تمام هنا اتفقت
test_sample_3826_noisy,<fil> بطلامه
test_sample_3827_noisy,<fil> <fil> <fil> <
test_sample_3828_noisy,الست دي كده سلعه النبي صلى الله عليه وسلم عليه الصلاة والسلام عليه الصلاة والسلام
test_sample_3830_noisy,لا لا لا لا لا لا لا لا لا لا لا
test_sample_3831_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3832_noisy,صلى الله عليه وسلم دخولتها
test_sample_3833_noisy,سواء بالراحه أنا أنا مش فارقه أنا مش فارقه أنا
test_sample_3834_noisy,الحمد لله يعني الحمد لله
test_sample_3835_noisy,كل سنه وانت قولتلك مين اللي موجود إيه رأيك بقى إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده إيه ده
test_sample_3836_noisy,
test_sample_3837_noisy,و لا أي أضغو
test_sample_3838_noisy,تقعدي تقعدي تقعدي تقعدي تقعدي تقعدي
test_sample_3839_noisy,حضراتكوا
test_sample_3840_noisy,<fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3841_noisy,بس أخد معاها سنتين النهارده كان دخلته عجبته و كانت متجوزه برضو يعني
test_sample_3842_noisy,يا إما يكون معاهم يا ماما يا إما يكون معاد ياسمين وعلى فكره
test_sample_3843_noisy,لو بالمصري مش أقل من البيت ألف جنيه
test_sample_3845_noisy,بنجس عن سريعه
test_sample_3846_noisy,ليه
test_sample_3847_noisy,<fil> <fil>
test_sample_3848_noisy,ازاي تاخد ازاي حط فيه حط فيه حط فيه حط فيه حط فيه حط في
test_sample_3849_noisy,مع جبنه مثلا
test_sample_3850_noisy,لو مثلا في الخليج ومش أقل من مثلا حوالي خمستاشر هل تقدرها لو إنت في الإمارات أو عشرين ألف زيرو
test_sample_3851_noisy,يشوف الناس باينني زي حضرتك جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا جدا
test_sample_3852_noisy,ههههههههههييي وهههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههيهيييهيييهييييهيييييهيهيييهيييييييييهيهييي وهههههههههههههههههههههههههههههههههههههههههه
test_sample_3853_noisy,بالتعليم
test_sample_3854_noisy,بس لازم حد يضح عشان الباقي
test_sample_3855_noisy,صيغه لاله لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا لا
test_sample_3856_noisy,نعيش إنت بتوصل لمرحله يعني قويه جدا من الشخص اللي معاه
test_sample_3857_noisy,هايل هايل هايل هايل ها
test_sample_3858_noisy,محتاج معاه مفيش متشدد محتاج شهادة ميلاد محتاج شهادة مياه فطولة ميه أو كهربا أو جاهز لو إنت بتشوفني في أي دوله مغرب تونس ده زي مصر
test_sample_3860_noisy,و في مكان تاني في حته اسمها روسيا روسيا رسول الله صلى الله عليه وسلم
test_sample_3861_noisy,ركزي في إيه سألها وشويه
test_sample_3862_noisy,طيب عايزين بس نأكد إن هو
test_sample_3863_noisy,إن هما بيحضروا البطاطس نص تحميره
test_sample_3864_noisy,يعملك الورق ده عشان يقدملك بيها على السرير الورق ده بنقدم إزازه مع أمريكا مش عايز أقول كرم مباراه و لكن هو طبعا يجمعلك الأوراق اللي إنت بتعملها اللي هي السير وبتاع في الميه الشنطه وإبتاعت الرقم الضريبي و الفيش و التشبيه و التذكره اللي إنت دخلت بيها و الأورام اللي أنا قولت عليها عشان لو في الحاج فهمي
test_sample_3865_noisy,الحكايه دي
test_sample_3866_noisy,هي
test_sample_3867_noisy,<fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3868_noisy,نفسك فيه
test_sample_3869_noisy,سته و سته و ست
test_sample_3870_noisy,بصراحه إم يلا
test_sample_3871_noisy,مين اللي قالك
test_sample_3872_noisy,أرفع <fil> <fil> عارفه <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil>
test_sample_3873_noisy,في السنين السنين السنين السنين السنين
test_sample_3875_noisy,الموضوع مش مكلف ممكن خمستلاف سبع تلت تمن تلاتين و ممكن تبدأ تستحق مشروع صغير ما ينفعش مشكله
test_sample_3876_noisy,عمرو أديب فاتعه
test_sample_3877_noisy,سهل هنا إن انت تفتح مع بعض
test_sample_3878_noisy,اللي هيسايس السيسي سراي
test_sample_3879_noisy,مع السلام
test_sample_3880_noisy,ما أنا ورقي كمان الشنطه
test_sample_3881_noisy,ربنا يبارك فيك يا رب ويستمر يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب ويستيروا يا رب و
test_sample_3882_noisy,ما فيش حاجه في كويسه لا لا لا لا لا لا لا لا لا لا لا لا لا بس طب تفاصيل السوق إيه بقى
test_sample_3883_noisy,فعايزين في المنتخب و ونعرضه ازايانيه ازاي
test_sample_3884_noisy,في جريمة طلباتهم بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بس بصفه
test_sample_3885_noisy,تنخفض تعيي إي إي إي إي إي إي إي إي إي إي
test_sample_3886_noisy,و لكن إنت لما بتشتغل عند حد بتاخد الأوراق بسرعه مثلا بعد ثانوي الناس اللي كانوا بيبتحموا على باقي الموضوع ده أول معاك لسانك <fil> و <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fil> <fi
test_sample_3887_noisy,الله ألبك إيه قلبك أيوه إنت زعلانه من البنات في حاجه فإيه إيه إنت زعلان من البنات في حاجه فإيه إيه إنت زعلان من البنات في حاجه <fil> إنت زعلان من البنات في حاجه <fil> إنت زعلان من البنات في حاجه <fil> إنت زعلان من البنات في حاجه فإيه إيه إنت زعلان من البنات في حاجه فإيه إيه إنت زعلان من البنات في حاجه فإيه إيه إنت زعلان
test_sample_3888_noisy,اللعيب شعري
test_sample_3890_noisy,طب ما تقعدوا بالشيخ الحديث
test_sample_3891_noisy,أشكر أهم أهم من أهم أهم من أهم أهم من أهم أهم من أهم أهم من أهم أه
test_sample_3892_noisy,أنا بوظبر معاكي إحنا بنصور لايف
test_sample_3893_noisy,وكده خلصت مغامرة النهارده وأشوفكم في الغمره جديده إن شاء الله سلام عليكم
test_sample_3894_noisy,صغيره ما تسيب أجمع ما تسيبه أجمعه ما تسيب
test_sample_3895_noisy,<fil> <fil> <fil> <fil> <fil>
test_sample_3896_noisy,إن البنت لما تسعى لخمسه قلبها بتتقطع وبتجرح و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش عارفه إيه و مش
test_sample_3897_noisy,فدخلت إنت إنت فأنا بمتعلي الدكتور قاله هدب وشويه فقالولنا عجبنا على بعض فأمر رأيك دخل ضربته غادوني على الاسم
test_sample_3898_noisy,النتايج في الأخر للأسف مش هقدر أكمل يعني ما هو أطمن كويس
test_sample_3899_noisy,طيب
test_sample_3900_noisy,صدقه من سمال كبار المصري تعالى تانيه تعالى تاني
test_sample_3901_noisy,أستاذه فايده
test_sample_3902_noisy,سعديه
test_sample_3903_noisy,العماره هي الصفره دي شافنا تحتها محل ملابس و مفروسات
test_sample_3905_noisy,مين بقى كان معاه مثلا
